appeal,supreme,url
689/2019,117/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f296bb1e-e775-4cfa-b33d-900edcd62e40
19/2019,92/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=866dcf2e-918b-412b-8e6a-0720ebc33d4c
680/2019,112/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a6232dbd-01e4-4e3a-b9ae-89f27c5f1479
268/2019,93/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d1a3326a-a11a-4974-a83a-0d84be686b09
36/2020,85/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=611d1b68-4455-4fbd-abff-149f1b0ee537
798/2019,91/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b6b677f4-07d3-43ae-a2b2-820bf0260f7c
65/2020,96/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ded5bf7e-af77-46dd-8007-f40ed091391b
121/2020,114/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e9d96295-c0d3-4999-9bd7-faaf0f5416be
102/2020,89/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=abb06ac8-cb67-4a30-ba8c-ff2cb44b832d
219/2021,136/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1cc00cd0-1c54-49b9-a4e6-f86cdef920ec
596/2019,107/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b973a607-3676-4d57-89a7-8fdd08b03d0d
724/2019,103/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=48ba855d-787c-4b28-a90e-0043de35ab6c
739/2019,101/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=95ffdd1f-7201-4c16-8059-3086938fbb5b
2261/2020,105/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=fd2dfaa4-02a6-4326-8429-3631db68ddec
547/2020,83/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ba210390-1123-4f51-a842-9a11c87d29ac
594/2019,80/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d53da8bc-4ca2-4913-a612-ead7164f3653
371/2019,84/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7d99ae2d-6896-4f1a-b6db-c2a4a8596ed1
478/2019,77/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=97712dbb-2add-4a20-888e-2b589a749e6c
645/2019,74/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=84067a65-c1f2-4af5-9068-5cd7a57b5e5f
710/2019,68/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=725360fb-a45c-408f-882f-99588039617b
727/2020,82/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=789bef37-caa4-4b34-992c-e6053ea49801
817/2019,63/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d8908d6f-089d-4f63-9009-52d0738c9a07
217/2019,87/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2ede1dd4-1ed6-4e14-8143-d7941d760a6b
772/2019,57/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ff6b769f-6a09-4125-bda0-e34743999809
156/2021,94/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=444672f2-79ec-4877-bc6a-e8c22d899437
667/2020,78/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c3d339fa-2d25-46b5-b567-d54247ea7091
79/2020,69/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=43238fc6-9d20-4534-b031-e87efbe8f47f
304/2019,70/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b5df008f-3bf6-4add-a20d-7206dee3b17e
607/2019,76/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f41b6e53-e835-4fb2-a05f-c9b16fc32477
609/2019,61/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=4cfd4f8a-fabf-46ab-9d59-c57e72c452c3
118/2020,58/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=722b3216-ae9a-46c1-95df-87b212cd4d27
752/2019,19/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=46aae168-4a0b-457c-a947-045174ad8c08
824/2019,53/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bebbe7df-4b0c-4de6-95db-ce081fe589c4
813/2019,49/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f0ecc123-5dee-44aa-b7a6-9931b16f0ae0
667/2020,35/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=38ac0fbd-51e5-4629-af2d-e3584a68bf51
835/2019,25/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=75d1e2f7-ea3d-4fa3-9b9d-834e30435bb7
239/2019,295/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=52cc1b5a-4110-474b-aa17-782a7d1e6eb7
533/2019,29/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f1acf93b-ee32-45da-8562-fc5eb8fe1746
635/2019,278/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f485731e-cffa-4064-88e8-898bcb0e9f07
610/2019,276/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=597278ef-900e-4acc-a476-b27352bc58e5
452/2019,271/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a0f9fffb-c74e-4087-811a-fc1512e2c95e
588/2019,270/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=22ad21ee-61bc-4cc5-8847-ceb6b445ae0e
322/2019,254/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=299fb57c-b94e-4e99-bc08-f4a7cfcc21ae
591/2019,252/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9cda21ed-065d-4c01-b0c3-0f8a9333e7f9
343/2019,268/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=043f305b-cef3-42ff-aa46-a9063d6b2b6d
736/2018,255/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=77cef62d-8ce2-48b2-8a6e-d7e3ce02f815
63/2019,250/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2238f890-bb5b-4feb-b665-04ec131aafa0
729/2019,251/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c84b131b-254c-45c4-93d2-a9ebd5263391
555/2020,3/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=528aab11-a713-476c-8534-4a9159675cf0
726/2019,17/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=81ef1b27-a26d-48fc-9b6e-1dbec38ee5a5
620/2020,30/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=62a8b10f-3d7e-4309-b9cd-1857e7d021f3
731/2019,21/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a4847e4b-a33b-4d02-895b-27ed8f131e9b
733/2019,23/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e6192be1-302c-4ff1-aa75-36f118c98539
1362/2014,27/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2cd52121-e7f5-4bf7-8ec8-bfd59cf4c912
732/2019,22/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5426fe87-3e9a-4548-b2a7-d3f5091878af
356/2020,15/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=94bec277-a748-440b-882e-e4efcd10bf55
755/2019,289/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=fa53d9e1-a4fd-4957-93be-bb7bab68bd2b
598/2020,304/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=926068e8-c0f1-4c2b-8a21-5419abc900ff
581/2020,40/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b6814e23-44eb-442c-9f98-63ac7d966811
829/2019,14/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d6857543-4834-43e1-a36c-a4ca5eb45b88
624/2020,2/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d9ab369e-1047-4c0d-9bea-f7552d39226d
7/2020,13/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2a38672a-ea21-41d6-a327-0df5f41b2fbd
330/2019,32/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=55d4a68f-5fc0-4069-bd85-23fad0288654
583/2020,10/2021,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f9802b7e-c22c-435b-80aa-24db6743bf27
532/2019,298/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d95d99e6-7a96-4e7f-aa79-e8c3e15a9c5f
600/2020,290/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=496e3b4e-2601-444b-9ea1-02b3bec521b6
435/2019,301/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e24fecb8-7bd4-40f2-8744-10999384e41b
825/2019,287/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=63f62e82-8c53-4f6b-a357-3e507bc4c13b
838/2019,283/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=261c9799-63d2-463a-91d3-7ca95c625ac1
421/2020,275/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d4c7698c-80d2-47f6-88c2-a530bb2630f9
823/2019,303/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8e159222-0dd5-486e-850d-b8cd96360174
602/2020,280/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=71a6d17f-ddca-418b-afd5-3b53ab5946aa
757/2019,296/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=dbe77ae5-9d09-44a4-9d6a-e54bf382d357
3141/2020,300/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1d19891a-f30b-4ca0-aa2d-1152240e594b
593/2020,302/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3768a6ab-fe9a-443f-b840-3d06dabfc0df
3061/2020,299/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=fe12b05d-c9af-4614-80d5-d4497a917607
741/2019,282/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=faec9919-964b-4f13-aa01-637f9004fc7a
404/2019,277/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f6f9c2b2-3ece-45d8-b570-91d0759fd376
130/2020,236/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=740171eb-19ed-4e3e-a088-bc423717e7bb
165/2020,244/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9d6cc966-402e-421e-9e52-440531387463
723/2018,237/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9053101a-b0c3-4e0b-b2a5-afaf3786e5db
666/2018,233/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=dbaee367-29c6-4d97-977b-7d2b157f2017
654/2018,208/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ad6aaba2-6b99-427a-8920-bf19a1d3a1e3
27/2020,211/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=4a02e744-4c03-4f33-9dcd-219248e86d20
60/2019,205/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f55d97b6-e486-4c29-893e-97a65cf025f5
595/2019,207/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=48f21d05-0a7f-4f63-bf91-d83110467307
22/2020,206/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ca9e1f21-a990-4409-b881-3321562ff2c8
224/2019,200/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f2dd4d06-f199-4d7b-8022-18f079ec4d22
544/2019,178/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c37d5b7a-be88-4ed8-b99c-856fca46686b
168/2019,167/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bfb080ee-bd84-4a1c-8669-3b6fe3a47600
470/2019,173/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d6cab3d5-1a55-466a-b3d3-e214bd1eccfc
428/2019,160/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1a61bdbe-1aeb-45de-92ee-14e014c00010
255/2020,155/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=44a859e1-652f-499d-9335-c697427d1551
193/2020,156/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=0d9dc982-e499-4bcc-9499-d38ddcbc5817
227/2020,149/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=84bec5d5-7856-4dc9-a168-2ebd5de33698
575/2019,154/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bfc1d1a3-5d65-44e2-8c24-a864a1f899ec
410/2019,162/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=13175e24-4c34-40c2-b7e1-0a8f91a04d92
641/2018,135/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c8acba27-c698-4ed8-a0db-3bd2143800e9
247/2020,269/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7b33e83e-a002-41d1-ba7e-b143978545d7
140/2018,219/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=282d34b4-212b-41c0-9b3f-3c18c29f0b76
367/2019,260/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=6233bac8-7a5a-42bb-b9f2-979683a7ff57
406/2019,240/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=08a33dcd-3b28-4bb9-9dd1-d8e004bdc4fb
357/2020,226/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f05c1165-5f90-4385-863c-c5473d02f2c4
184/2019,248/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1c320e50-66ad-48b6-8d5d-b5c6f46989e1
366/2020,249/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2b28958f-9c5d-4ba1-8ebf-9c2ea6fce16d
496/2019,243/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ee414829-7991-4726-a6d4-bc1b9e39409c
410/2020,239/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=84a1250e-d472-41bd-8cca-187e57a42002
24/2019,241/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7f4996b0-6ca2-4e77-9726-06261511d75e
563/2019,198/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7ca35230-294c-4fc2-9abd-0cfcd37765b1
464/2019,199/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e482e7e9-681c-4904-9fea-f65bd152aff7
145/2020,197/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=aa23faa2-5b6a-425b-95b0-155935b3d855
632/2019,182/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5f1b9f5c-8c29-4d39-98af-816820aa04d5
243/2019,191/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=772207f4-0937-4f5f-a2a7-aa733ad2274a
299/2020,195/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=4a0e3859-61ed-4598-b2d3-c8836c755c69
690/2019,170/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b3af2315-b465-40d2-9d5e-06676e5ac34d
814/2018,185/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d629d5a4-6f2c-4e29-8250-42eba78b605f
230/2020,171/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5ddc095a-cd63-49da-b61b-4d9ff0b328ce
20/2019,193/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d4a93292-97af-4727-9122-8385c27cf999
393/2019,122/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=37366c90-cc10-4cc9-9fbf-0e3e22d9e7a1
395/2019,124/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d917160a-98a7-4b47-ac00-1ee3a3df21a8
474/2019,128/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=918a71ae-016e-46a9-a73c-cc5709453744
291/2019,136/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3ce30a66-d303-4ba2-9d88-0fa740ad43fe
516/2018,123/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d4432393-fdea-4dd4-b8e2-c918e6216662
387/2019,120/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=33714c9e-11c3-4b2a-9224-ea870ac51feb
354/2019,113/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e07e320c-c246-433b-83e0-393c1e9c8604
375/2019,134/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=32d00f30-d269-4f34-8391-47b73acc1a80
363/2019,117/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=56431463-7f0c-459b-aeb8-b1337626f57b
261/2019,111/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=212b6ff2-5385-46bc-b6a5-db5e512a71d7
471/2019,126/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=19034779-9b45-4fac-9beb-95b225f5c307
431/2019,116/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8de617e9-91a4-4588-a721-4da5a9223c72
920/2018,99/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=70f92c19-087f-488e-96c8-52d48a10dea5
323/2019,92/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=41849db7-a9c4-4c33-9012-b7f884ba6e5f
27/2019,107/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=889b80a9-4616-430f-ad54-cf20df0cd842
333/2019,110/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=55e3ecac-9dca-4d98-9e98-da7730a65269
857/2018,108/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ef51aab2-05ae-47c3-9b43-2573748674d6
856/2018,114/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=6042c830-4611-428f-9f74-9c46d86282dc
259/2019,103/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=56aadaa9-6cbb-4f35-94e5-0aeed1169a46
26/2019,90/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=66775f4e-5222-4b82-a19d-3f91b2d916a3
286/2019,97/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=dca033f8-9ad8-4235-ab05-e59d870b4d46
907/2018,89/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e4599852-c496-4767-a9a7-130bee989ba1
37/2020,94/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=58d32511-1b71-4f10-a942-2b9e3e039825
861/2019,85/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a1ca15ec-8c5c-4c32-8d7f-6202b34d2ccb
324/2019,87/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a78673a1-f7b1-4d57-b00e-b8860a645d0c
552/2019,101/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bef58853-4201-4dbd-a984-dd119687dbee
11/2020,80/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=07a846ee-2443-437f-a91f-0aab99506f10
23/2020,86/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=42f69f2f-fa8f-49d5-abba-06045cf727ef
250/2019,73/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e90e3cd0-bb0f-4a87-a290-21c274c6722a
862/2018,78/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7f1edb68-1b73-463e-9396-254b909fcfcc
409/2019,100/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a2625a43-dea4-481c-8c30-53b3dbcce9c9
258/2019,106/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=182048d8-ce58-44f8-9c26-a66ab9946360
328/2019,96/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=370a4ca2-a74e-4def-a3cc-8913b705a3d3
397/2019,104/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=520647fd-d980-459c-a688-e54bca13cea2
35/2019,84/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2ba607bd-0c11-484b-8efa-8928a0251338
52/2020,115/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=44894390-e4dd-4a62-af03-6629d69ebc6e
564/2019,118/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5af7f945-fca3-4752-ac67-d3548ce37539
287/2019,98/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=6320ba54-cf45-4edc-bcdf-616bf4157088
399/2019,95/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7cf3d638-e844-4093-ac41-94acaac3bc85
90/2020,112/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5848480b-7011-4882-97ec-d11501110ffe
480/2019,79/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a2429f7a-6439-47a4-8e6f-442647eb833e
495/2019,81/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=16fe0a8b-04ea-428d-a8b0-cebed0b7c45a
822/2019,58/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=32472dac-c561-42d0-8c36-b02c3de815ea
923/2018,71/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=59721e42-291a-4fbd-bf35-b7f8a61c8cf2
